1.45814E-05,6.4793E-06,0
2.19371E-05,0,0
1.40634E-05,0,2.51634E-07
1.9667E-06,0,0
0,0,0
0,0,9.48475E-06
0,7.99483E-06,2.56698E-05
0,2.17678E-05,4.12342E-05
0,3.39616E-05,5.36892E-05
0,3.75505E-05,5.33468E-05
0,3.41193E-05,4.28685E-05
0,2.81393E-05,2.90556E-05
0,2.07539E-05,1.39365E-05
0,1.41027E-05,2.33143E-06
0,8.68672E-06,0
0,4.26982E-06,0
0,1.34562E-06,0
0,2.07781E-06,0
0,6.02088E-06,0
0,1.11676E-05,0
0,1.68716E-05,0
0,2.23706E-05,0
0,2.70732E-05,0
0,3.05214E-05,0
0,3.2152E-05,0
0,2.89897E-05,0
0,2.13658E-05,2.71053E-06
0,1.29592E-05,6.65295E-06
0,5.02414E-06,1.00321E-05
0,1.66056E-06,1.06098E-05
0,3.38095E-06,8.18881E-06
0,6.00164E-06,5.24393E-06
0,8.5129E-06,2.44403E-06
0,7.54914E-06,1.75659E-06
0,2.447E-06,3.65956E-06
0,0,6.13967E-06
0,0,8.77746E-06
0,0,1.07028E-05
0,0,1.15016E-05
0,0,1.17683E-05
2.57005E-06,4.45284E-06,1.14839E-05
7.93073E-06,6.92067E-06,9.93144E-06
7.76698E-06,6.03914E-06,6.98553E-06
6.16441E-06,4.46236E-06,4.35564E-06
3.81314E-06,2.66425E-06,2.68629E-06
2.25533E-06,1.73066E-06,4.3033E-06
2.46731E-06,2.34109E-06,1.04159E-05
2.81396E-06,3.29958E-06,1.70806E-05
3.11573E-06,4.45549E-06,2.32257E-05
2.76093E-06,5.59931E-06,2.57101E-05
1.32753E-06,6.5474E-06,2.2301E-05
0,7.32789E-06,1.82114E-05
0,7.85524E-06,1.46569E-05
0,7.90003E-06,1.39795E-05
2.06571E-06,7.25205E-06,1.83707E-05
4.85298E-06,6.32368E-06,2.51473E-05
7.03322E-06,5.20529E-06,3.41476E-05
6.81237E-06,3.96239E-06,4.49867E-05
2.1448E-06,2.65512E-06,5.72311E-05
0,1.47191E-06,7.1601E-05
0,5.36899E-07,8.82385E-05
0,0,0.000106571
0,0,0.000125598
0,0,0.000148659
1.68154E-06,1.31751E-06,0.000176974
5.25707E-06,4.60729E-06,0.000211807
5.62508E-06,1.10671E-05,0.000254471
5.63498E-06,1.83566E-05,0.000305956
5.72579E-06,2.5887E-05,0.000367409
6.59543E-06,3.25321E-05,0.000439216
9.41699E-06,3.61793E-05,0.000520374
1.30228E-05,3.95751E-05,0.000616729
1.73351E-05,4.32031E-05,0.000730938
2.21972E-05,4.76216E-05,0.000866499
2.72508E-05,5.35794E-05,0.001029051
3.29868E-05,6.10232E-05,0.001215207
3.95076E-05,7.02672E-05,0.001425712
4.70941E-05,8.20759E-05,0.001663953
5.66984E-05,9.89062E-05,0.001943233
6.68384E-05,0.000117077,0.002240885
7.71261E-05,0.000135667,0.002550412
8.71614E-05,0.000153578,0.002866856
9.64712E-05,0.000168694,0.00319422
0.000104814,0.000182151,0.003507923
0.000111847,0.000193652,0.003795998
0.000117102,0.000202795,0.004044423
0.000118972,0.000208249,0.00422014
0.000119149,0.000211378,0.004345127
0.000117893,0.00021238,0.004417482
0.000115474,0.000211482,0.004434207
0.000112358,0.00020956,0.00437035
0.000108498,0.000205789,0.004258537
0.000104064,0.000200069,0.004106849
9.92289E-05,0.000192291,0.003923375
9.43088E-05,0.000179741,0.003717704
8.92722E-05,0.000165978,0.003495812
8.4233E-05,0.000151938,0.003265188
7.93054E-05,0.000138553,0.003033319
7.52704E-05,0.000130219,0.002825518
7.13381E-05,0.000123177,0.002625117
6.73298E-05,0.000116842,0.002431781
6.30904E-05,0.000110752,0.002245803
5.78256E-05,0.000102997,0.00206685
5.22177E-05,9.50062E-05,0.001896036
4.64281E-05,8.70327E-05,0.001733962
4.05683E-05,7.92155E-05,0.001581183
3.45682E-05,7.04593E-05,0.001440095
2.87688E-05,6.24623E-05,0.001308926
2.33832E-05,5.60537E-05,0.001187199
1.86018E-05,5.19082E-05,0.00107467
1.48771E-05,5.34837E-05,0.000970974
1.20809E-05,5.80718E-05,0.00087601
1.02409E-05,6.46197E-05,0.000789608
9.42985E-06,7.25509E-05,0.000711576
1.07947E-05,7.97623E-05,0.000642168
1.31538E-05,8.74589E-05,0.000580671
1.58444E-05,9.61094E-05,0.000526588
1.84381E-05,0.000105849,0.000479518
1.92008E-05,0.000116995,0.000440237
1.91647E-05,0.000129478,0.00040703
1.88796E-05,0.000143296,0.000378615
1.8548E-05,0.000158497,0.000354022
1.89934E-05,0.000174491,0.000329584
1.97556E-05,0.000192003,0.000307212
2.05301E-05,0.000211599,0.000288141
2.12087E-05,0.000233644,0.000272753
2.10292E-05,0.000256956,0.000262655
2.05425E-05,0.000283459,0.000256995
2.02248E-05,0.000314898,0.000255059
2.0308E-05,0.000352443,0.000256591
2.09784E-05,0.000397462,0.000261461
2.2511E-05,0.000450935,0.000269295
2.51825E-05,0.000513836,0.000279718
2.92498E-05,0.000587225,0.000292406
3.58432E-05,0.000671505,0.00030675
4.44525E-05,0.000768315,0.000322679
5.44008E-05,0.000879417,0.000340178
6.54501E-05,0.001006243,0.000359086
7.67014E-05,0.001152526,0.000379784
8.84491E-05,0.001317845,0.000401677
0.000101224,0.001500958,0.000423974
0.000115179,0.001701937,0.000446193
0.000131297,0.001926251,0.000468063
0.00014913,0.002170072,0.000488953
0.000167772,0.002426588,0.000508117
0.000186859,0.002692522,0.000524945
0.000205792,0.002966844,0.000537983
0.000224356,0.003244853,0.000547154
0.00024252,0.00352012,0.000553034
0.000260074,0.003787892,0.000555567
0.000276965,0.004043118,0.000555133
0.000292902,0.004281204,0.000551445
0.000307438,0.004497853,0.00054378
0.000320256,0.00468852,0.00053178
0.000331025,0.004843585,0.000512864
0.000339436,0.004960654,0.000487617
0.000345198,0.005043713,0.000459434
0.000348007,0.005091927,0.000429587
0.000346215,0.005098634,0.000400651
0.000339924,0.005064762,0.000373506
0.000331308,0.005000229,0.000347025
0.000321105,0.00490872,0.000321472
0.000310929,0.004793661,0.000297369
0.00030139,0.004658774,0.000274944
0.000291412,0.004508268,0.00025393
0.000280999,0.004346039,0.000234377
0.000269942,0.004177935,0.000216578
0.000258243,0.004007848,0.000200583
0.000246394,0.003835252,0.000185888
0.00023459,0.003662301,0.000172324
0.000223171,0.003492923,0.000159488
0.000212352,0.003329539,0.000147178
0.000201978,0.003169916,0.000135801
0.000192106,0.00301452,0.000125411
0.000182958,0.0028646,0.00011623
0.000174649,0.002720898,0.000108369
0.0001668,0.002581734,0.000101418
0.000159307,0.002446775,9.52541E-05
0.000152168,0.0023153,8.97324E-05
0.000145338,0.002186761,8.47184E-05
0.0001384,0.002062003,8.01663E-05
0.000131134,0.001941121,7.59828E-05
0.000122752,0.001823951,7.22799E-05
0.000112626,0.001710404,6.91117E-05
0.0001024,0.001601423,6.57143E-05
9.25241E-05,0.00149741,6.17533E-05
8.40585E-05,0.0013991,5.59955E-05
7.80231E-05,0.001307202,4.72652E-05
7.27013E-05,0.001220938,3.84301E-05
6.77802E-05,0.001140294,3.02839E-05
6.24002E-05,0.00106569,2.47382E-05
5.5577E-05,0.000997648,2.39595E-05
4.91669E-05,0.000934424,2.43073E-05
4.36046E-05,0.000875409,2.5047E-05
4.00371E-05,0.000819582,2.45141E-05
4.00339E-05,0.00076568,2.0492E-05
4.08441E-05,0.000714929,1.64069E-05
4.1828E-05,0.00066734,1.29275E-05
4.17763E-05,0.00062281,1.15532E-05
3.88779E-05,0.000581117,1.46604E-05
3.54091E-05,0.000542849,1.86669E-05
3.1693E-05,0.000508208,2.28381E-05
2.82021E-05,0.000477912,2.60322E-05
2.5649E-05,0.000453513,2.64535E-05
2.34774E-05,0.000432163,2.57627E-05
2.17253E-05,0.000413072,2.40013E-05
2.04203E-05,0.000394957,2.08844E-05
1.95654E-05,0.000375416,1.53911E-05
1.9272E-05,0.000357032,9.78034E-06
1.96014E-05,0.000340093,4.80001E-06
2.08278E-05,0.000325196,1.84146E-06
2.38434E-05,0.000313849,4.16709E-06
2.70705E-05,0.000303931,7.56484E-06
3.00548E-05,0.000294971,1.1221E-05
3.18013E-05,0.000286009,1.385E-05
2.93607E-05,0.000274309,1.24589E-05
2.69763E-05,0.000263664,1.03377E-05
2.56558E-05,0.000254929,7.95048E-06
2.69096E-05,0.000249438,5.98276E-06
3.45659E-05,0.00025073,6.1427E-06
4.45647E-05,0.000254841,6.65854E-06
5.6356E-05,0.000261147,7.30698E-06
6.90575E-05,0.000268891,7.73256E-06
7.98375E-05,0.000276547,6.80513E-06
9.2081E-05,0.000285045,5.86539E-06
0.000106434,0.000294232,5.1655E-06
0.000123629,0.000303725,5.12295E-06
0.000145043,0.00031143,7.37531E-06
0.000170106,0.000320427,9.86815E-06
0.000199101,0.000331538,1.21593E-05
0.000232526,0.00034604,1.35785E-05
0.000272962,0.000369574,1.12804E-05
0.000316989,0.000395203,8.69193E-06
0.000363783,0.000421435,6.52353E-06
0.000412338,0.000446337,5.73576E-06
0.000459257,0.000462296,1.04997E-05
0.000507733,0.000477371,1.61293E-05
0.000558129,0.000492889,2.17431E-05
0.00061082,0.000510414,2.63001E-05
0.000666415,0.000535665,2.59636E-05
0.000724902,0.000563298,2.43408E-05
0.000786533,0.000592688,2.18638E-05
0.000851693,0.000623177,1.89658E-05
0.00092403,0.000653278,1.61058E-05
0.000998754,0.000683645,1.36762E-05
0.001074655,0.000714022,1.20976E-05
0.001150421,0.000744143,1.186E-05
0.001221062,0.000773256,1.60792E-05
0.001290869,0.000801831,2.12511E-05
0.001360217,0.000829823,2.66632E-05
0.001429503,0.000857156,3.15634E-05
0.001500285,0.000881964,3.27442E-05
0.001571245,0.000906813,3.30699E-05
0.001642272,0.000932412,3.28557E-05
0.001713259,0.000959485,3.24196E-05
0.001784411,0.000991569,3.24738E-05
0.00185517,0.001025365,3.27718E-05
0.001925298,0.001060432,3.34681E-05
0.00199455,0.001096332,3.472E-05
0.002060666,0.001133698,3.78272E-05
0.002126247,0.001170582,4.13358E-05
0.002191865,0.001206112,4.49409E-05
0.002258093,0.001239415,4.83376E-05
0.002329652,0.001263992,5.02132E-05
0.002401327,0.001286822,5.16684E-05
0.002472018,0.001309302,5.28043E-05
0.002540638,0.001332812,5.37187E-05
0.002600841,0.001363984,5.49041E-05
0.002658836,0.001396909,5.59109E-05
0.002715715,0.001430793,5.66735E-05
0.002772508,0.0014649,5.71308E-05
0.002835458,0.001498301,5.58175E-05
0.0028984,0.001530528,5.46112E-05
0.002960156,0.001560928,5.40455E-05
0.003019645,0.001588843,5.4628E-05
0.003072568,0.001609602,6.1151E-05
0.003122277,0.001628079,6.8219E-05
0.003169064,0.001645335,7.45074E-05
0.003213158,0.001662344,7.87823E-05
0.003256777,0.001684358,7.33708E-05
0.0032974,0.001706458,6.59137E-05
0.003334398,0.001727786,5.79398E-05
0.003367185,0.001747576,5.08386E-05
0.003391416,0.001763224,5.15776E-05
0.003411704,0.001776503,5.3831E-05
0.003429057,0.001787426,5.66212E-05
0.003444418,0.001795973,5.90683E-05
0.003462136,0.001800273,5.66591E-05
0.003478416,0.001802882,5.35672E-05
0.00349279,0.001804547,5.04196E-05
0.003504822,0.001805999,4.78067E-05
0.003512428,0.001810547,4.74818E-05
0.003517481,0.00181531,4.84081E-05
0.003520216,0.001819971,5.07049E-05
0.003520878,0.001824224,5.45174E-05
0.00352174,0.00182819,6.29915E-05
0.00352013,0.001830947,7.19597E-05
0.003515445,0.00183201,8.03091E-05
0.003507011,0.001830854,8.68594E-05
0.003490266,0.001824638,8.64336E-05
0.0034703,0.001816266,8.3768E-05
0.003448153,0.001806231,7.94421E-05
0.003424995,0.001795073,7.40264E-05
0.00340666,0.001784929,6.77766E-05
0.003387182,0.001773891,6.17451E-05
0.003365563,0.001761755,5.6649E-05
0.003340628,0.00174826,5.33284E-05
0.003306826,0.001731785,5.5629E-05
0.003269951,0.001714239,5.96006E-05
0.003230994,0.001696038,6.45921E-05
0.003191007,0.001677673,6.97659E-05
0.003152061,0.001660971,7.10722E-05
0.003113502,0.001644192,7.30491E-05
0.003075839,0.001627115,7.65788E-05
0.003039854,0.001609372,8.31991E-05
0.00300991,0.001588722,0.000102887
0.002980472,0.001568108,0.00012227
0.002950245,0.001548253,0.000137982
0.002917517,0.001530223,0.000145041
0.002876725,0.001518276,0.000123583
0.00283352,0.001507382,9.70813E-05
0.002788706,0.001496526,7.02763E-05
0.002743419,0.001484324,4.98904E-05
0.002700942,0.001467009,5.54499E-05
0.002657843,0.001448269,6.64272E-05
0.002613627,0.001428531,7.98116E-05
0.002567416,0.001408302,9.13424E-05
0.002516491,0.00138845,9.07708E-05
0.002464355,0.001368608,8.81006E-05
0.002411754,0.001348954,8.43693E-05
0.002359574,0.00133002,8.11605E-05
0.002309168,0.001313553,8.19513E-05
0.002260123,0.001296729,8.31053E-05
0.002212822,0.001278774,8.41804E-05
0.002168333,0.001257884,8.42334E-05
0.002129377,0.001229765,8.11182E-05
0.002091473,0.00120096,7.7934E-05
0.002053431,0.001173063,7.5383E-05
0.00201338,0.001149343,7.51046E-05
0.00196837,0.001135713,8.0214E-05
0.001921246,0.00112385,8.5877E-05
0.00187215,0.00111207,9.09674E-05
0.001820419,0.001097112,9.32899E-05
0.001764628,0.001074209,8.96318E-05
0.001708967,0.001049634,8.42514E-05
0.001654946,0.001024393,7.7842E-05
0.001605562,0.001000722,7.14005E-05
0.001564453,0.000981392,6.60555E-05
0.001526722,0.000962096,6.11894E-05
0.001491659,0.000941998,5.70408E-05
0.00145937,0.000919536,5.44546E-05
0.00142996,0.000893154,5.42729E-05
0.001399686,0.000864692,5.44903E-05
0.001366756,0.00083427,5.45441E-05
0.001326345,0.000800888,5.33758E-05
0.001274683,0.000763938,5.00995E-05
0.00121974,0.000727139,4.57491E-05
0.001163314,0.000691932,4.0349E-05
0.001107809,0.000661886,3.33036E-05
0.001055246,0.000639225,2.44087E-05
0.001005702,0.000619388,1.54413E-05
0.000960321,0.00060154,7.09083E-06
0.000924029,0.000583649,8.90006E-07
0.00089843,0.000564734,0
0.000875265,0.000546931,0
0.000851983,0.000530572,0
0.00081991,0.000517783,0
0.000777146,0.000508707,0
0.000734423,0.000499776,3.21279E-06
0.00069463,0.000489728,6.4541E-06
0.000667352,0.0004736,8.46374E-06
0.000653478,0.000451231,8.89341E-06
0.000643138,0.0004284,8.36679E-06
0.000633764,0.000406851,6.84767E-06
0.000617371,0.000393091,3.50686E-06
0.000593937,0.000386631,0
0.000569964,0.000381256,0
0.000546954,0.000375139,0
0.000528477,0.000360219,0
0.000514732,0.000338593,0
0.000504209,0.000317502,0
0.00049698,0.000299424,0
0.000497087,0.000294187,0
0.000501551,0.000298617,0
0.000505422,0.000305887,0
0.000506236,0.000313782,4.45041E-06
0.000492916,0.000314813,6.05554E-06
0.000470762,0.000311515,5.75561E-06
0.000446688,0.000307407,5.18042E-06
0.000423321,0.000303387,4.92413E-06
0.000410945,0.000303026,6.53727E-06
0.00040437,0.000304491,9.63732E-06
0.000399129,0.000306204,1.39323E-05
0.00039366,0.000307596,1.9493E-05
0.000381516,0.000307158,3.08619E-05
0.000366643,0.000305389,4.30671E-05
0.000351311,0.000302467,5.26732E-05
0.000336447,0.000298308,5.74743E-05
0.000324287,0.000292662,4.19513E-05
0.000314154,0.000285647,2.01682E-05
0.000306105,0.000277289,0
0.000300439,0.000267582,0
0.00030098,0.000255291,0
0.000303406,0.000242024,3.51585E-06
0.000306091,0.000228449,2.24681E-05
0.000307756,0.000215111,4.28692E-05
0.000302047,0.000201476,5.89772E-05
0.000294748,0.000189593,7.25798E-05
0.000286838,0.000180489,8.24816E-05
0.000279424,0.000175501,8.6874E-05
0.000277804,0.000181673,7.46912E-05
0.000275995,0.000190674,5.98052E-05
0.000272793,0.00020069,4.55218E-05
0.000265946,0.00020872,3.7281E-05
0.00024838,0.000206342,5.0323E-05
0.000229637,0.000203838,6.61036E-05
0.000211928,0.000203238,8.09846E-05
0.000199326,0.000210195,8.71684E-05
0.000198783,0.000235978,7.04143E-05
0.000201468,0.000261104,5.17711E-05
0.000205885,0.000280374,3.5896E-05
